issue_response_time.Time,issue_response_time,issue_response_time.name
2021-11-01,0.06,kubernetes_kubernetes
2021-11-01,33.55,kubernetes_minikube
2021-11-01,6.05,kubernetes_testinfra
2021-11-01,0.01,kubernetes_website
2021-11-01,17.53,kubevirt_kubevirt
2021-11-01,7.05,laravel_framework
2021-11-01,340.0,leanprovercommunity_mathlib
2021-11-01,2.88,LeetCodeFeedback_LeetCodeFeedback
2021-11-01,48.73,lensapp_lens
2021-11-01,37.99,LightningAI_lightning
2021-11-01,107.26,logseq_logseq
2021-11-01,43.54,magento_magento2
2021-11-01,46.95,MarlinFirmware_Marlin
2021-11-01,58.74,mastodon_mastodon
2021-11-01,26.19,matplotlib_matplotlib
2021-11-01,67.83,matrixorg_synapse
2021-11-01,78.66,mdn_content
2021-11-01,61.76,mdn_translatedcontent
2021-11-01,75.37,metabase_metabase
2021-11-01,106.34,MetaMask_ethphishingdetect
2021-11-01,106.46,MetaMask_metamaskextension
2021-11-01,13.74,metersphere_metersphere
2021-11-01,91.67,microsoft_azuredatastudio
2021-11-01,48.43,microsoft_fluentui
2021-11-01,37.91,microsoft_onnxruntime
2021-11-01,26.07,microsoft_playwright
2021-11-01,22.16,microsoft_PowerToys
2021-11-01,29.96,microsoft_terminal
2021-11-01,45.24,microsoft_TypeScript
2021-11-01,25.68,microsoft_vcpkg
2021-11-01,43.14,microsoft_vscode
2021-11-01,53.08,microsoft_vscodejupyter
2021-11-01,222.34,microsoft_wingetpkgs
2021-11-01,73.82,microsoft_WSL
2021-11-01,2.42,MicrosoftDocs_azuredocs
2021-11-01,5.88,MicrosoftDocs_microsoft365docs
2021-11-01,1.65,MicrosoftDocs_msteamsdocs
2021-11-01,206.89,microsoftgraph_microsoftgraphdocs
2021-11-01,175.68,mlflow_mlflow
2021-11-01,127.57,mozillamobile_fenix
2021-11-01,18.67,mrdoob_three.js
2021-11-01,36.93,mui_materialui
2021-11-01,25.79,mui_muix
2021-11-01,26.62,neovim_neovim
2021-11-01,88.92,newrelic_docswebsite
2021-11-01,134.18,nextcloud_desktop
2021-11-01,199.63,nextcloud_server
2021-11-01,91.56,NixOS_nixpkgs
2021-11-01,59.57,nodejs_node
2021-11-01,53.11,nrwl_nx
2021-11-01,41.79,nuxt_framework
2021-11-01,167.69,o3de_o3de
2021-11-01,62.61,obsproject_obsstudio
2021-11-01,248.62,odoo_odoo
2021-11-01,18.06,openmmlab_mmdetection
2021-11-01,83.18,opentelemetry_opentelemetrycollectorcontrib
2021-11-01,231.02,OpenAPITools_openapigenerator
2021-11-01,98.59,opencv_opencv
2021-11-01,100.78,openhab_openhabaddons
2021-11-01,1.51,openjournals_jossreviews
2021-11-01,62.86,openshift_openshiftdocs
2021-11-01,1.0,openshift_release
2021-11-01,61.86,openssl_openssl
2021-11-01,1.33,openvinotoolkit_openvino
2021-11-01,105.7,oppia_oppia
2021-11-01,10.1,PaddlePaddle_Paddle
2021-11-01,21.6,PaddlePaddle_PaddleOCR
2021-11-01,31.78,pandasdev_pandas
2021-11-01,64.98,pingcap_tidb
2021-11-01,0.09,PixelExperience_androidissues
2021-11-01,103.8,postmanlabs_postmanappsupport
2021-11-01,50.27,PowerShell_PowerShell
2021-11-01,24.05,ppy_osu
2021-11-01,46.41,PrestaShop_PrestaShop
2021-11-01,94.56,prisma_prisma
2021-11-01,100.76,projectchip_connectedhomeip
2021-11-01,20.09,prusa3d_PrusaSlicer
2021-11-01,110.73,pytorch_pytorch
2021-11-01,115.67,qbittorrent_qBittorrent
2021-11-01,80.5,qgis_QGIS
2021-11-01,30.11,qmk_qmk_firmware
2021-11-01,25.16,quarkusio_quarkus
2021-11-01,67.76,rails_rails
2021-11-01,147.43,rancher_rancher
2021-11-01,78.2,rapid7_metasploitframework
2021-11-01,117.88,rayproject_ray
2021-11-01,70.23,raycast_extensions
2021-11-01,65.04,redis_redis
2021-11-01,30.25,Regalis11_Barotrauma
2021-11-01,44.65,remixrun_remix
2021-11-01,82.55,renovatebot_renovate
2021-11-01,122.07,RocketChat_Rocket.Chat
2021-11-01,10.78,RPCS3_rpcs3
2021-11-01,59.84,rstudio_rstudio
2021-11-01,160.44,rufflers_ruffle
2021-11-01,106.37,rustlang_rust
2021-11-01,46.4,scikitlearn_scikitlearn
2021-11-01,65.84,scipy_scipy
2021-11-01,10.44,sectionengineeringeducation_engineeringeducation
2021-11-01,71.23,SerenityOS_serenity
2021-11-01,3.14,ShadowMario_FNFPsychEngine
2021-11-01,57.14,SkyratSS13_Skyrattg
2021-11-01,36.46,solanalabs_solana
2021-11-01,12.67,solanalabs_tokenlist
2021-11-01,149.3,sourcegraph_sourcegraph
2021-11-01,195.37,spack_spack
2021-11-01,6.15,spyderide_spyder
2021-11-01,80.09,storybookjs_storybook
2021-11-01,22.1,strapi_strapi
2021-11-01,32.91,sveltejs_kit
2021-11-01,25.42,symfony_symfony
2021-11-01,49.2,systemd_systemd
2021-11-01,32.69,tachiyomiorg_tachiyomi
2021-11-01,48.47,tachiyomiorg_tachiyomiextensions
2021-11-01,44.9,tailscale_tailscale
2021-11-01,26.93,taosdata_TDengine
2021-11-01,58.41,TeamNewPipe_NewPipe
2021-11-01,8.7,tensorflow_tensorflow
2021-11-01,9.97,termux_termuxpackages
2021-11-01,30.61,tgstation_tgstation
2021-11-01,100.44,TPLab_tokens
2021-11-01,203.22,trinodb_trino
2021-11-01,1.82,trustwallet_assets
2021-11-01,450.57,typechallenges_typechallenges
2021-11-01,4.17,uBlockOrigin_uAssets
2021-11-01,5.96,Ultimaker_Cura
2021-11-01,9.44,ultralytics_yolov5
2021-11-01,6.33,unifyai_ivy
2021-11-01,114.98,ValveSoftware_Proton
2021-11-01,135.37,vectordotdev_vector
2021-11-01,58.15,vercel_next.js
2021-11-01,61.26,vitejs_vite
2021-11-01,96.35,voidlinux_voidpackages
2021-11-01,6.83,webcompat_webbugs
2021-11-01,30.54,woocommerce_woocommerce
2021-11-01,78.08,WordPress_gutenberg
2021-11-01,32.17,xamarin_xamarinmacios
2021-11-01,34.33,xbmc_xbmc
2021-11-01,35.46,ytdlp_ytdlp
2021-11-01,106.83,yuzuemu_yuzu
2021-11-01,84.01,zephyrprojectrtos_zephyr
2021-11-01,90.51,ziglang_zig
2021-11-01,8.74,zulip_zulip
2021-12-01,59.92,AdguardTeam_AdguardFilters
2021-12-01,101.81,airbytehq_airbyte
2021-12-01,80.9,alibaba_nacos
2021-12-01,125.44,angular_angular
2021-12-01,43.47,angular_components
2021-12-01,88.03,ankidroid_AnkiAndroid
2021-12-01,0.68,ansible_ansible
2021-12-01,89.99,antdesign_antdesign
2021-12-01,54.38,apache_airflow
2021-12-01,28.15,apache_apisix
2021-12-01,4.54,apache_arrow
2021-12-01,58.79,apache_dolphinscheduler
2021-12-01,102.11,apache_doris
2021-12-01,2.8,apache_hudi
2021-12-01,79.54,apache_iceberg
2021-12-01,101.7,apache_pulsar
2021-12-01,14.34,apache_shardingsphere
2021-12-01,113.49,apache_superset
2021-12-01,137.42,apache_tvm
2021-12-01,111.94,appsmithorg_appsmith
2021-12-01,95.93,ArduPilot_ardupilot
2021-12-01,111.57,argoproj_argocd
2021-12-01,112.75,Automattic_jetpack
2021-12-01,121.92,Automattic_wpcalypso
2021-12-01,72.4,aws_awscdk
2021-12-01,42.7,awsamplify_amplifycli
2021-12-01,131.25,azerothcore_azerothcorewotlk
2021-12-01,24.27,Azure_azurecli
2021-12-01,55.84,Azure_azurepowershell
2021-12-01,215.49,Azure_azurerestapispecs
2021-12-01,130.16,Azure_azuresdkforjava
2021-12-01,79.3,Azure_azuresdkforjs
2021-12-01,126.5,Azure_azuresdkfornet
2021-12-01,97.49,Azure_azuresdkforpython
2021-12-01,19.39,backstage_backstage
2021-12-01,98.37,bevyengine_bevy
2021-12-01,143.62,bioconda_biocondarecipes
2021-12-01,10.4,bitcoin_bitcoin
2021-12-01,4.72,bitnami_charts
2021-12-01,97.59,brave_bravebrowser
2021-12-01,29.87,ccxt_ccxt
2021-12-01,65.76,ChiaNetwork_chiablockchain
2021-12-01,76.93,cilium_cilium
2021-12-01,61.95,CleverRaven_CataclysmDDA
2021-12-01,60.91,ClickHouse_ClickHouse
2021-12-01,13.37,cloudflare_cloudflaredocs
2021-12-01,0.0,cmssw_cmssw
2021-12-01,169.17,cockroachdb_cockroach
2021-12-01,134.5,conanio_conancenterindex
2021-12-01,6.5,condaforge_stagedrecipes
2021-12-01,11.14,containers_podman
2021-12-01,21.86,coolsnowwolf_lede
2021-12-01,130.65,cypressio_cypress
2021-12-01,44.57,darktableorg_darktable
2021-12-01,49.81,DataDog_datadogagent
2021-12-01,53.47,dbeaver_dbeaver
2021-12-01,241.0,DefinitelyTyped_DefinitelyTyped
2021-12-01,74.5,denoland_deno
2021-12-01,109.61,departmentofveteransaffairs_va.govteam
2021-12-01,68.12,desktop_desktop
2021-12-01,36.53,directus_directus
2021-12-01,83.28,docker_docs
2021-12-01,70.32,dotnet_aspnetcore
2021-12-01,25.17,dotnet_AspNetCore.Docs
2021-12-01,79.19,dotnet_docs
2021-12-01,41.82,dotnet_efcore
2021-12-01,81.72,dotnet_maui
2021-12-01,147.24,dotnet_roslyn
2021-12-01,44.23,dotnet_runtime
2021-12-01,5.2,elastic_elasticsearch
2021-12-01,14.66,elastic_kibana
2021-12-01,97.13,electron_electron
2021-12-01,63.41,elementplus_elementplus
2021-12-01,136.26,elementor_elementor
2021-12-01,35.56,envoyproxy_envoy
2021-12-01,37.67,espressif_espidf
2021-12-01,26.14,ethereum_ethereumorgwebsite
2021-12-01,4.12,Expensify_App
2021-12-01,52.06,expo_expo
2021-12-01,56.85,facebook_react
2021-12-01,154.64,facebook_reactnative
2021-12-01,7.21,filecoinproject_filecoinpluslargedatasets
2021-12-01,43.42,filescommunity_Files
2021-12-01,0.22,firebase_firebaseandroidsdk
2021-12-01,5.42,firebase_flutterfire
2021-12-01,86.6,firstcontributions_firstcontributions
2021-12-01,75.0,flathub_flathub
2021-12-01,24.36,flutter_flutter
2021-12-01,27.91,flybywiresim_a32nx
2021-12-01,97.0,freddier_hyperblog
2021-12-01,86.69,gatsbyjs_gatsby
2021-12-01,0.61,getsentry_sentry
2021-12-01,55.23,github_codeql
2021-12-01,69.39,github_docs
2021-12-01,96.19,gitpodio_gitpod
2021-12-01,48.67,gogitea_gitea
2021-12-01,66.4,godotengine_godot
2021-12-01,25.08,golang_go
2021-12-01,458.0,google_itcertautomationpractice
2021-12-01,135.05,GoogleChrome_developer.chrome.com
2021-12-01,96.91,gradle_gradle
2021-12-01,47.83,grafana_grafana
2021-12-01,133.15,grafana_loki
2021-12-01,155.17,gravitational_teleport
2021-12-01,120.36,grpc_grpc
2021-12-01,87.73,hashicorp_terraformprovideraws
2021-12-01,68.1,hashicorp_terraformproviderazurerm
2021-12-01,64.52,hashicorp_vault
2021-12-01,27.16,helixeditor_helix
2021-12-01,62.73,homeassistant_core
2021-12-01,96.52,homeassistant_frontend
2021-12-01,96.43,homeassistant_homeassistant.io
2021-12-01,0.13,Homebrew_homebrewcask
2021-12-01,27.39,Homebrew_homebrewcore
2021-12-01,69.45,huggingface_transformers
2021-12-01,46.27,influxdata_telegraf
2021-12-01,6.37,IntelRealSense_librealsense
2021-12-01,17.47,istio_istio
2021-12-01,472.65,JacksonKearl_testissues
2021-12-01,49.91,jitsi_jitsimeet
2021-12-01,22.35,joomla_joomlacms
2021-12-01,65.48,JuliaLang_julia
2021-12-01,0.8,JuliaRegistries_General
2021-12-01,128.05,keycloak_keycloak
2021-12-01,82.36,Koenkk_zigbee2mqtt
2021-12-01,0.01,kubernetes_kubernetes
2021-12-01,30.24,kubernetes_minikube
2021-12-01,6.0,kubernetes_testinfra
2021-12-01,2.0,kubernetes_website
2021-12-01,43.56,kubevirt_kubevirt
2021-12-01,57.57,laravel_framework
2021-12-01,282.25,leanprovercommunity_mathlib
2021-12-01,1.84,LeetCodeFeedback_LeetCodeFeedback
2021-12-01,113.97,lensapp_lens
2021-12-01,55.16,LightningAI_lightning
2021-12-01,128.3,llvm_llvmproject
2021-12-01,85.24,logseq_logseq
2021-12-01,69.2,magento_magento2
2021-12-01,12.4,MarlinFirmware_Marlin
2021-12-01,129.79,mastodon_mastodon
2021-12-01,34.09,matplotlib_matplotlib
2021-12-01,75.9,matrixorg_synapse
2021-12-01,56.53,mdn_content
2021-12-01,100.64,mdn_translatedcontent
2021-12-01,62.52,metabase_metabase
2021-12-01,118.32,MetaMask_ethphishingdetect
2021-12-01,101.2,MetaMask_metamaskextension
2021-12-01,14.62,metersphere_metersphere
2021-12-01,118.4,microsoft_azuredatastudio
2021-12-01,69.5,microsoft_fluentui
2021-12-01,42.77,microsoft_onnxruntime
2021-12-01,24.72,microsoft_playwright
2021-12-01,23.12,microsoft_PowerToys
2021-12-01,132.43,microsoft_terminal
2021-12-01,35.97,microsoft_TypeScript
2021-12-01,23.4,microsoft_vcpkg
2021-12-01,45.61,microsoft_vscode
2021-12-01,50.93,microsoft_vscodejupyter
2021-12-01,174.08,microsoft_wingetpkgs
2021-12-01,75.28,microsoft_WSL
2021-12-01,2.51,MicrosoftDocs_azuredocs
2021-12-01,5.23,MicrosoftDocs_microsoft365docs
2021-12-01,1.44,MicrosoftDocs_msteamsdocs
2021-12-01,217.08,microsoftgraph_microsoftgraphdocs
2021-12-01,212.43,mlflow_mlflow
2021-12-01,151.39,mozillamobile_fenix
2021-12-01,20.1,mrdoob_three.js
2021-12-01,39.08,mui_materialui
2021-12-01,4.28,mui_muix
2021-12-01,21.84,neovim_neovim
2021-12-01,85.12,newrelic_docswebsite
2021-12-01,89.5,nextcloud_desktop
2021-12-01,188.74,nextcloud_server
2021-12-01,77.41,NixOS_nixpkgs
2021-12-01,68.41,nodejs_node
2021-12-01,59.03,nrwl_nx
2021-12-01,39.78,nuxt_framework
2021-12-01,171.35,o3de_o3de
2021-12-01,29.91,obsproject_obsstudio
2021-12-01,216.62,odoo_odoo
2021-12-01,59.7,openmmlab_mmdetection
2021-12-01,48.54,opentelemetry_opentelemetrycollectorcontrib
2021-12-01,187.86,OpenAPITools_openapigenerator
2021-12-01,49.1,opencv_opencv
2021-12-01,81.83,openhab_openhabaddons
2021-12-01,0.78,openjournals_jossreviews
2021-12-01,75.39,openshift_openshiftdocs
2021-12-01,36.32,openssl_openssl
2021-12-01,2.79,openvinotoolkit_openvino
2021-12-01,109.5,oppia_oppia
2021-12-01,18.44,PaddlePaddle_Paddle
2021-12-01,30.75,PaddlePaddle_PaddleOCR
2021-12-01,56.87,pandasdev_pandas
2021-12-01,17.61,php_phpsrc
2021-12-01,72.85,pingcap_tidb
2021-12-01,7.44,PixelExperience_androidissues
2021-12-01,95.52,postmanlabs_postmanappsupport
2021-12-01,28.78,PowerShell_PowerShell
2021-12-01,90.27,ppy_osu
2021-12-01,46.47,PrestaShop_PrestaShop
2021-12-01,125.66,prisma_prisma
2021-12-01,134.32,projectchip_connectedhomeip
2021-12-01,44.77,prusa3d_PrusaSlicer
2021-12-01,93.36,pytorch_pytorch
2021-12-01,156.68,qbittorrent_qBittorrent
2021-12-01,100.09,qgis_QGIS
2021-12-01,170.5,qmk_qmk_firmware
2021-12-01,37.92,quarkusio_quarkus
2021-12-01,32.73,rails_rails
2021-12-01,122.25,rancher_rancher
2021-12-01,86.65,rapid7_metasploitframework
2021-12-01,91.17,rayproject_ray
2021-12-01,57.39,raycast_extensions
2021-12-01,41.22,redis_redis
2021-12-01,24.49,Regalis11_Barotrauma
2021-12-01,84.04,remixrun_remix
2021-12-01,104.09,renovatebot_renovate
2021-12-01,130.45,RocketChat_Rocket.Chat
2021-12-01,13.75,RPCS3_rpcs3
2021-12-01,120.4,rstudio_rstudio
2021-12-01,168.38,rufflers_ruffle
2021-12-01,66.99,rustlang_rust
2021-12-01,14.71,scikitlearn_scikitlearn
2021-12-01,66.35,scipy_scipy
2021-12-01,5.67,sectionengineeringeducation_engineeringeducation
2021-12-01,72.67,SerenityOS_serenity
2021-12-01,3.03,ShadowMario_FNFPsychEngine
2021-12-01,80.98,SkyratSS13_Skyrattg
2021-12-01,70.27,solanalabs_solana
2021-12-01,5.34,solanalabs_tokenlist
2021-12-01,123.58,sourcegraph_sourcegraph
2021-12-01,99.58,spack_spack
2021-12-01,7.4,spyderide_spyder
2021-12-01,101.59,storybookjs_storybook
2021-12-01,15.61,strapi_strapi
2021-12-01,42.15,sveltejs_kit
2021-12-01,27.54,symfony_symfony
2021-12-01,43.07,systemd_systemd
2021-12-01,62.46,tachiyomiorg_tachiyomi
2021-12-01,55.93,tachiyomiorg_tachiyomiextensions
2021-12-01,94.83,tailscale_tailscale
2021-12-01,46.46,taosdata_TDengine
2021-12-01,23.43,TeamNewPipe_NewPipe
2021-12-01,10.7,tensorflow_tensorflow
2021-12-01,24.27,termux_termuxpackages
2021-12-01,50.33,tgstation_tgstation
2021-12-01,188.93,TPLab_tokens
2021-12-01,122.96,trinodb_trino
2021-12-01,1.72,trustwallet_assets
2021-12-01,417.8,typechallenges_typechallenges
2021-12-01,9.67,uBlockOrigin_uAssets
2021-12-01,2.31,Ultimaker_Cura
2021-12-01,14.36,ultralytics_yolov5
2021-12-01,55.61,ValveSoftware_Proton
2021-12-01,195.79,vectordotdev_vector
2021-12-01,108.09,vercel_next.js
2021-12-01,41.54,vitejs_vite
2021-12-01,114.88,voidlinux_voidpackages
2021-12-01,7.2,webcompat_webbugs
2021-12-01,85.75,woocommerce_woocommerce
2021-12-01,72.66,WordPress_gutenberg
2021-12-01,65.02,xamarin_xamarinmacios
2021-12-01,76.45,xbmc_xbmc
2021-12-01,19.94,ytdlp_ytdlp
2021-12-01,118.08,yuzuemu_yuzu
2021-12-01,115.94,zephyrprojectrtos_zephyr
2021-12-01,244.5,zerotomastery_starthereguidelines
2021-12-01,121.16,ziglang_zig
2021-12-01,10.84,zulip_zulip
2022-01-01,125.47,AdguardTeam_AdguardFilters
2022-01-01,102.82,airbytehq_airbyte
2022-01-01,61.65,alibaba_nacos
2022-01-01,65.89,angular_angular
2022-01-01,46.56,angular_components
2022-01-01,58.24,ankidroid_AnkiAndroid
2022-01-01,10.32,ansible_ansible
2022-01-01,61.67,antdesign_antdesign
2022-01-01,74.09,apache_airflow
2022-01-01,29.88,apache_apisix
2022-01-01,17.89,apache_arrow
2022-01-01,79.95,apache_dolphinscheduler
2022-01-01,146.08,apache_doris
2022-01-01,3.36,apache_hudi
2022-01-01,80.42,apache_iceberg
2022-01-01,97.51,apache_pulsar
2022-01-01,11.14,apache_shardingsphere
2022-01-01,97.43,apache_superset
2022-01-01,117.3,apache_tvm
2022-01-01,115.75,appsmithorg_appsmith
2022-01-01,118.44,ArduPilot_ardupilot
2022-01-01,91.61,argoproj_argocd
2022-01-01,130.36,Automattic_jetpack
2022-01-01,112.11,Automattic_wpcalypso
2022-01-01,79.01,aws_awscdk
2022-01-01,49.92,awsamplify_amplifycli
2022-01-01,72.65,azerothcore_azerothcorewotlk
2022-01-01,8.61,Azure_azurecli
2022-01-01,40.29,Azure_azurepowershell
2022-01-01,146.49,Azure_azurerestapispecs
2022-01-01,127.27,Azure_azuresdkforjava
2022-01-01,98.44,Azure_azuresdkforjs
2022-01-01,69.18,Azure_azuresdkfornet
2022-01-01,142.44,Azure_azuresdkforpython
2022-01-01,30.81,backstage_backstage
2022-01-01,77.64,bevyengine_bevy
2022-01-01,5.86,bioconda_biocondarecipes
2022-01-01,22.4,bitcoin_bitcoin
2022-01-01,0.89,bitnami_charts
2022-01-01,109.54,brave_bravebrowser
2022-01-01,16.79,ccxt_ccxt
2022-01-01,45.02,ChiaNetwork_chiablockchain
2022-01-01,102.85,cilium_cilium
2022-01-01,55.18,CleverRaven_CataclysmDDA
2022-01-01,63.06,ClickHouse_ClickHouse
2022-01-01,29.29,cloudflare_cloudflaredocs
2022-01-01,0.0,cmssw_cmssw
2022-01-01,201.91,cockroachdb_cockroach
2022-01-01,64.32,conanio_conancenterindex
2022-01-01,258.0,condaforge_stagedrecipes
2022-01-01,9.93,containers_podman
2022-01-01,15.4,coolsnowwolf_lede
2022-01-01,95.43,cypressio_cypress
2022-01-01,58.67,darktableorg_darktable
2022-01-01,84.52,DataDog_datadogagent
2022-01-01,37.67,dbeaver_dbeaver
2022-01-01,170.16,DefinitelyTyped_DefinitelyTyped
2022-01-01,87.82,denoland_deno
2022-01-01,92.78,departmentofveteransaffairs_va.govteam
2022-01-01,63.12,desktop_desktop
2022-01-01,26.0,directus_directus
2022-01-01,138.3,docker_docs
2022-01-01,88.61,dotnet_aspnetcore
2022-01-01,33.62,dotnet_AspNetCore.Docs
2022-01-01,56.75,dotnet_docs
2022-01-01,61.32,dotnet_efcore
2022-01-01,60.57,dotnet_maui
2022-01-01,101.72,dotnet_roslyn
2022-01-01,59.79,dotnet_runtime
2022-01-01,7.51,elastic_elasticsearch
2022-01-01,27.94,elastic_kibana
2022-01-01,56.85,electron_electron
2022-01-01,83.81,elementplus_elementplus
2022-01-01,96.29,elementor_elementor
2022-01-01,64.08,envoyproxy_envoy
2022-01-01,44.72,espressif_espidf
2022-01-01,17.92,ethereum_ethereumorgwebsite
2022-01-01,9.97,Expensify_App
2022-01-01,52.52,expo_expo
2022-01-01,60.16,facebook_react
2022-01-01,108.24,facebook_reactnative
2022-01-01,21.87,filecoinproject_filecoinpluslargedatasets
2022-01-01,36.77,filescommunity_Files
2022-01-01,1.7,firebase_firebaseandroidsdk
2022-01-01,16.57,firebase_flutterfire
2022-01-01,19.75,firstcontributions_firstcontributions
2022-01-01,2.57,flathub_flathub
2022-01-01,27.95,flutter_flutter
2022-01-01,42.0,flybywiresim_a32nx
2022-01-01,0.0,freddier_hyperblog
2022-01-01,77.15,gatsbyjs_gatsby
2022-01-01,35.24,getsentry_sentry
2022-01-01,14.21,github_codeql
2022-01-01,46.09,github_docs
2022-01-01,58.46,gitpodio_gitpod
2022-01-01,64.5,gogitea_gitea
2022-01-01,55.21,godotengine_godot
2022-01-01,16.32,golang_go
2022-01-01,442.0,google_itcertautomationpractice
2022-01-01,102.75,GoogleChrome_developer.chrome.com
2022-01-01,119.13,gradle_gradle
2022-01-01,87.66,grafana_grafana
2022-01-01,89.62,grafana_loki
2022-01-01,180.88,gravitational_teleport
2022-01-01,67.52,grpc_grpc
2022-01-01,110.46,hashicorp_terraformprovideraws
2022-01-01,45.31,hashicorp_terraformproviderazurerm
2022-01-01,138.07,hashicorp_vault
2022-01-01,134.34,helium_denylist
2022-01-01,77.54,helixeditor_helix
2022-01-01,70.45,homeassistant_core
2022-01-01,125.12,homeassistant_frontend
2022-01-01,95.96,homeassistant_homeassistant.io
2022-01-01,0.74,Homebrew_homebrewcask
2022-01-01,1.26,Homebrew_homebrewcore
2022-01-01,42.64,huggingface_transformers
2022-01-01,63.31,influxdata_telegraf
2022-01-01,18.75,IntelRealSense_librealsense
2022-01-01,17.02,istio_istio
2022-01-01,439.3,JacksonKearl_testissues
2022-01-01,53.59,jitsi_jitsimeet
2022-01-01,439.0,jlord_patchwork
2022-01-01,6.8,joomla_joomlacms
2022-01-01,91.41,JuliaLang_julia
2022-01-01,0.5,JuliaRegistries_General
2022-01-01,119.14,keycloak_keycloak
2022-01-01,80.01,Koenkk_zigbee2mqtt
2022-01-01,0.01,kubernetes_kubernetes
2022-01-01,39.67,kubernetes_minikube
2022-01-01,3.92,kubernetes_testinfra
2022-01-01,0.31,kubernetes_website
2022-01-01,10.43,kubevirt_kubevirt
2022-01-01,29.08,laravel_framework
2022-01-01,194.53,leanprovercommunity_mathlib
2022-01-01,4.51,LeetCodeFeedback_LeetCodeFeedback
2022-01-01,91.58,lensapp_lens
2022-01-01,37.53,LightningAI_lightning
2022-01-01,62.67,llvm_llvmproject
2022-01-01,105.59,logseq_logseq
2022-01-01,33.04,magento_magento2
2022-01-01,34.07,MarlinFirmware_Marlin
2022-01-01,115.4,mastodon_mastodon
2022-01-01,26.23,matplotlib_matplotlib
2022-01-01,74.01,matrixorg_synapse
2022-01-01,61.73,mdn_content
2022-01-01,72.89,mdn_translatedcontent
2022-01-01,59.58,metabase_metabase
2022-01-01,170.78,MetaMask_ethphishingdetect
2022-01-01,142.7,MetaMask_metamaskextension
2022-01-01,6.48,metersphere_metersphere
2022-01-01,70.49,microsoft_azuredatastudio
2022-01-01,73.85,microsoft_fluentui
2022-01-01,37.2,microsoft_onnxruntime
2022-01-01,30.51,microsoft_playwright
2022-01-01,36.1,microsoft_PowerToys
2022-01-01,46.39,microsoft_terminal
2022-01-01,34.71,microsoft_TypeScript
2022-01-01,26.01,microsoft_vcpkg
2022-01-01,47.66,microsoft_vscode
2022-01-01,65.35,microsoft_vscodejupyter
2022-01-01,210.42,microsoft_wingetpkgs
2022-01-01,74.92,microsoft_WSL
2022-01-01,3.26,MicrosoftDocs_azuredocs
2022-01-01,8.45,MicrosoftDocs_microsoft365docs
2022-01-01,4.36,MicrosoftDocs_msteamsdocs
2022-01-01,185.7,microsoftgraph_microsoftgraphdocs
2022-01-01,180.66,mlflow_mlflow
2022-01-01,177.67,mozillamobile_fenix
2022-01-01,21.81,mrdoob_three.js
2022-01-01,57.11,mui_materialui
2022-01-01,21.16,mui_muix
2022-01-01,49.98,neovim_neovim
2022-01-01,75.32,newrelic_docswebsite
2022-01-01,144.4,nextcloud_desktop
2022-01-01,191.72,nextcloud_server
2022-01-01,90.47,NixOS_nixpkgs
2022-01-01,52.27,nodejs_node
2022-01-01,40.48,nrwl_nx
2022-01-01,37.22,nuxt_framework
2022-01-01,167.23,o3de_o3de
2022-01-01,19.92,obsproject_obsstudio
2022-01-01,142.95,odoo_odoo
2022-01-01,34.26,openmmlab_mmdetection
2022-01-01,32.63,opentelemetry_opentelemetrycollectorcontrib
2022-01-01,207.66,OpenAPITools_openapigenerator
2022-01-01,124.05,opencv_opencv
2022-01-01,98.01,openhab_openhabaddons
2022-01-01,1.27,openjournals_jossreviews
2022-01-01,60.48,openshift_openshiftdocs
2022-01-01,32.87,openssl_openssl
2022-01-01,2.13,openvinotoolkit_openvino
2022-01-01,66.29,oppia_oppia
2022-01-01,25.83,PaddlePaddle_Paddle
2022-01-01,30.1,PaddlePaddle_PaddleOCR
2022-01-01,50.85,pandasdev_pandas
2022-01-01,16.06,php_phpsrc
2022-01-01,119.43,pingcap_tidb
2022-01-01,5.35,PixelExperience_androidissues
2022-01-01,131.18,postmanlabs_postmanappsupport
2022-01-01,38.37,PowerShell_PowerShell
2022-01-01,78.73,ppy_osu
2022-01-01,39.99,PrestaShop_PrestaShop
2022-01-01,99.5,prisma_prisma
2022-01-01,196.64,projectchip_connectedhomeip
2022-01-01,59.5,prusa3d_PrusaSlicer
2022-01-01,112.66,pytorch_pytorch
2022-01-01,49.01,qbittorrent_qBittorrent
2022-01-01,80.56,qgis_QGIS
2022-01-01,136.53,qmk_qmk_firmware
2022-01-01,36.3,quarkusio_quarkus
2022-01-01,31.22,rails_rails
2022-01-01,150.16,rancher_rancher
2022-01-01,112.44,rapid7_metasploitframework
2022-01-01,119.81,rayproject_ray
2022-01-01,27.59,raycast_extensions
2022-01-01,34.31,redis_redis
2022-01-01,15.84,Regalis11_Barotrauma
2022-01-01,66.1,remixrun_remix
2022-01-01,73.17,renovatebot_renovate
2022-01-01,134.67,RocketChat_Rocket.Chat
2022-01-01,44.48,RPCS3_rpcs3
2022-01-01,83.71,rstudio_rstudio
2022-01-01,157.04,rufflers_ruffle
2022-01-01,76.45,rustlang_rust
2022-01-01,25.33,scikitlearn_scikitlearn
2022-01-01,62.3,scipy_scipy
2022-01-01,9.95,sectionengineeringeducation_engineeringeducation
2022-01-01,69.67,SerenityOS_serenity
2022-01-01,6.34,ShadowMario_FNFPsychEngine
2022-01-01,52.91,SkyratSS13_Skyrattg
