active_dates_and_times.Time,active_dates_and_times,active_dates_and_times.name
2022-10-01,468.0,metabase_metabase
2022-10-01,241.0,MetaMask_ethphishingdetect
2022-10-01,350.0,MetaMask_metamaskextension
2022-10-01,230.0,metersphere_metersphere
2022-10-01,291.0,microsoft_azuredatastudio
2022-10-01,378.0,microsoft_fluentui
2022-10-01,390.0,microsoft_onnxruntime
2022-10-01,209.0,microsoft_playwright
2022-10-01,500.0,microsoft_PowerToys
2022-10-01,397.0,microsoft_terminal
2022-10-01,482.0,microsoft_TypeScript
2022-10-01,440.0,microsoft_vcpkg
2022-10-01,559.0,microsoft_vscode
2022-10-01,364.0,microsoft_vscodejupyter
2022-10-01,350.0,microsoft_wingetpkgs
2022-10-01,564.0,microsoft_WSL
2022-10-01,411.0,MicrosoftDocs_azuredocs
2022-10-01,293.0,MicrosoftDocs_microsoft365docs
2022-10-01,365.0,MicrosoftDocs_msteamsdocs
2022-10-01,298.0,microsoftgraph_microsoftgraphdocs
2022-10-01,439.0,mlflow_mlflow
2022-10-01,556.0,mozillamobile_fenix
2022-10-01,369.0,mrdoob_three.js
2022-10-01,128.0,mui_materialui
2022-10-01,192.0,mui_muix
2022-10-01,522.0,neovim_neovim
2022-10-01,319.0,newrelic_docswebsite
2022-10-01,265.0,nextcloud_desktop
2022-10-01,395.0,nextcloud_server
2022-10-01,885.0,NixOS_nixpkgs
2022-10-01,706.0,nodejs_node
2022-10-01,279.0,nrfconnect_sdknrf
2022-10-01,396.0,nrwl_nx
2022-10-01,343.0,nuxt_framework
2022-10-01,265.0,o3de_o3de
2022-10-01,429.0,obsproject_obsstudio
2022-10-01,424.0,odoo_odoo
2022-10-01,276.0,openmmlab_mmdetection
2022-10-01,34.0,opentelemetry_opentelemetrycollectorcontrib
2022-10-01,476.0,OpenAPITools_openapigenerator
2022-10-01,374.0,opencv_opencv
2022-10-01,296.0,openhab_openhabaddons
2022-10-01,576.0,openjdk_jdk
2022-10-01,312.0,openjournals_jossreviews
2022-10-01,349.0,openshift_openshiftdocs
2022-10-01,582.0,openshift_release
2022-10-01,476.0,openssl_openssl
2022-10-01,329.0,openvinotoolkit_openvino
2022-10-01,560.0,openwrt_openwrt
2022-10-01,530.0,oppia_oppia
2022-10-01,256.0,PaddlePaddle_Paddle
2022-10-01,234.0,PaddlePaddle_PaddleOCR
2022-10-01,364.0,pandasdev_pandas
2022-10-01,401.0,php_phpsrc
2022-10-01,375.0,pingcap_tidb
2022-10-01,277.0,PixelExperience_androidissues
2022-10-01,438.0,postmanlabs_postmanappsupport
2022-10-01,436.0,PowerShell_PowerShell
2022-10-01,434.0,ppy_osu
2022-10-01,348.0,PrestaShop_PrestaShop
2022-10-01,370.0,prisma_prisma
2022-10-01,472.0,projectchip_connectedhomeip
2022-10-01,390.0,prusa3d_PrusaSlicer
2022-10-01,585.0,python_cpython
2022-10-01,316.0,pytorch_pytorch
2022-10-01,345.0,qbittorrent_qBittorrent
2022-10-01,367.0,qgis_QGIS
2022-10-01,423.0,qmk_qmk_firmware
2022-10-01,487.0,quarkusio_quarkus
2022-10-01,535.0,rails_rails
2022-10-01,315.0,rancher_rancher
2022-10-01,312.0,rapid7_metasploitframework
2022-10-01,387.0,rayproject_ray
2022-10-01,408.0,raycast_extensions
2022-10-01,523.0,redis_redis
2022-10-01,287.0,Regalis11_Barotrauma
2022-10-01,476.0,remixrun_remix
2022-10-01,526.0,renovatebot_renovate
2022-10-01,459.0,RocketChat_Rocket.Chat
2022-10-01,304.0,RPCS3_rpcs3
2022-10-01,220.0,rstudio_rstudio
2022-10-01,186.0,rufflers_ruffle
2022-10-01,974.0,rustlang_rust
2022-10-01,398.0,scikitlearn_scikitlearn
2022-10-01,499.0,scipy_scipy
2022-10-01,22.0,sectionengineeringeducation_engineeringeducation
2022-10-01,592.0,SerenityOS_serenity
2022-10-01,299.0,ShadowMario_FNFPsychEngine
2022-10-01,462.0,SkyratSS13_Skyrattg
2022-10-01,439.0,solanalabs_solana
2022-10-01,321.0,solanalabs_tokenlist
2022-10-01,496.0,sourcegraph_sourcegraph
2022-10-01,340.0,spack_spack
2022-10-01,287.0,spyderide_spyder
2022-10-01,551.0,storybookjs_storybook
2022-10-01,387.0,strapi_strapi
2022-10-01,365.0,sveltejs_kit
2022-10-01,218.0,symfony_symfony
2022-10-01,300.0,systemd_systemd
2022-10-01,279.0,tachiyomiorg_tachiyomi
2022-10-01,330.0,tachiyomiorg_tachiyomiextensions
2022-10-01,356.0,tailscale_tailscale
2022-10-01,427.0,taosdata_TDengine
2022-10-01,435.0,TeamNewPipe_NewPipe
2022-10-01,394.0,tensorflow_tensorflow
2022-10-01,559.0,termux_termuxpackages
2022-10-01,447.0,tgstation_tgstation
2022-10-01,313.0,TPLab_tokens
2022-10-01,315.0,trinodb_trino
2022-10-01,101.0,trustwallet_assets
2022-10-01,516.0,typechallenges_typechallenges
2022-10-01,535.0,uBlockOrigin_uAssets
2022-10-01,320.0,Ultimaker_Cura
2022-10-01,440.0,ultralytics_yolov5
2022-10-01,994.0,unifyai_ivy
2022-10-01,78.0,ValveSoftware_Dota2Gameplay
2022-10-01,521.0,ValveSoftware_Proton
2022-10-01,352.0,vectordotdev_vector
2022-10-01,701.0,vercel_next.js
2022-10-01,549.0,vitejs_vite
2022-10-01,533.0,voidlinux_voidpackages
2022-10-01,353.0,webcompat_webbugs
2022-10-01,389.0,wjz304_Redpill_CustomBuild
2022-10-01,395.0,woocommerce_woocommerce
2022-10-01,498.0,WordPress_gutenberg
2022-10-01,406.0,xamarin_xamarinmacios
2022-10-01,289.0,xbmc_xbmc
2022-10-01,497.0,ytdlp_ytdlp
2022-10-01,515.0,yuzuemu_yuzu
2022-10-01,357.0,zephyrprojectrtos_zephyr
2022-10-01,328.0,zerotomastery_starthereguidelines
2022-10-01,533.0,ziglang_zig
2022-10-01,411.0,zulip_zulip
2022-11-01,443.0,AdguardTeam_AdguardFilters
2022-11-01,418.0,airbytehq_airbyte
2022-11-01,262.0,alibaba_nacos
2022-11-01,342.0,angular_angular
2022-11-01,273.0,angular_components
2022-11-01,343.0,ankidroid_AnkiAndroid
2022-11-01,208.0,ansible_ansible
2022-11-01,506.0,antdesign_antdesign
2022-11-01,541.0,apache_airflow
2022-11-01,309.0,apache_apisix
2022-11-01,457.0,apache_arrow
2022-11-01,482.0,apache_beam
2022-11-01,355.0,apache_dolphinscheduler
2022-11-01,449.0,apache_doris
2022-11-01,265.0,apache_flink
2022-11-01,445.0,apache_hudi
2022-11-01,362.0,apache_iceberg
2022-11-01,396.0,apache_pulsar
2022-11-01,427.0,apache_shardingsphere
2022-11-01,524.0,apache_spark
2022-11-01,394.0,apache_superset
2022-11-01,401.0,apache_tvm
2022-11-01,425.0,apple_swift
2022-11-01,405.0,appsmithorg_appsmith
2022-11-01,59.0,archwaynetwork_testnets
2022-11-01,137.0,ArduPilot_ardupilot
2022-11-01,433.0,argoproj_argocd
2022-11-01,1074.0,AUTOMATIC1111_stablediffusionwebui
2022-11-01,388.0,Automattic_jetpack
2022-11-01,718.0,Automattic_wpcalypso
2022-11-01,459.0,aws_awscdk
2022-11-01,126.0,awsamplify_amplifycli
2022-11-01,39.0,azerothcore_azerothcorewotlk
2022-11-01,369.0,Azure_azurecli
2022-11-01,319.0,Azure_azurepowershell
2022-11-01,358.0,Azure_azurerestapispecs
2022-11-01,389.0,Azure_azuresdkforjava
2022-11-01,398.0,Azure_azuresdkforjs
2022-11-01,383.0,Azure_azuresdkfornet
2022-11-01,411.0,Azure_azuresdkforpython
2022-11-01,343.0,backstage_backstage
2022-11-01,405.0,bevyengine_bevy
2022-11-01,342.0,bioconda_biocondarecipes
2022-11-01,454.0,bitcoin_bitcoin
2022-11-01,323.0,bitnami_charts
2022-11-01,555.0,brave_bravebrowser
2022-11-01,418.0,brave_bravecore
2022-11-01,431.0,ccxt_ccxt
2022-11-01,556.0,ceph_ceph
2022-11-01,295.0,ChiaNetwork_chiablockchain
2022-11-01,256.0,cilium_cilium
2022-11-01,469.0,CleverRaven_CataclysmDDA
2022-11-01,319.0,ClickHouse_ClickHouse
2022-11-01,260.0,cloudflare_cloudflaredocs
2022-11-01,319.0,cmssw_cmssw
2022-11-01,283.0,cockroachdb_cockroach
2022-11-01,437.0,conanio_conancenterindex
2022-11-01,440.0,condaforge_stagedrecipes
2022-11-01,295.0,containers_podman
2022-11-01,524.0,coolsnowwolf_lede
2022-11-01,374.0,cypressio_cypress
2022-11-01,508.0,darktableorg_darktable
2022-11-01,376.0,DataDog_datadogagent
2022-11-01,326.0,dbeaver_dbeaver
2022-11-01,330.0,DefinitelyTyped_DefinitelyTyped
2022-11-01,293.0,demisto_content
2022-11-01,581.0,denoland_deno
2022-11-01,234.0,departmentofveteransaffairs_va.govteam
2022-11-01,419.0,desktop_desktop
2022-11-01,273.0,directus_directus
2022-11-01,121.0,docker_docs
2022-11-01,362.0,dotnet_aspnetcore
2022-11-01,393.0,dotnet_AspNetCore.Docs
2022-11-01,59.0,dotnet_docs
2022-11-01,268.0,dotnet_efcore
2022-11-01,212.0,dotnet_maui
2022-11-01,307.0,dotnet_roslyn
2022-11-01,553.0,dotnet_runtime
2022-11-01,76.0,education_GitHubGraduation2022
2022-11-01,336.0,elastic_elasticsearch
2022-11-01,445.0,elastic_kibana
2022-11-01,72.0,electron_electron
2022-11-01,10.0,elementfi_elfcouncilfrontend
2022-11-01,470.0,elementplus_elementplus
2022-11-01,356.0,elementor_elementor
2022-11-01,410.0,envoyproxy_envoy
2022-11-01,385.0,espressif_espidf
2022-11-01,198.0,ethereum_ethereumorgwebsite
2022-11-01,431.0,Expensify_App
2022-11-01,525.0,expo_expo
2022-11-01,366.0,facebook_react
2022-11-01,490.0,facebook_reactnative
2022-11-01,350.0,filecoinproject_filecoinpluslargedatasets
2022-11-01,455.0,filescommunity_Files
2022-11-01,218.0,firebase_firebaseandroidsdk
2022-11-01,256.0,firebase_flutterfire
2022-11-01,62.0,firstcontributions_firstcontributions
2022-11-01,199.0,flathub_flathub
2022-11-01,402.0,flutter_engine
2022-11-01,544.0,flutter_flutter
2022-11-01,227.0,flutter_plugins
2022-11-01,332.0,flybywiresim_a32nx
2022-11-01,450.0,freddier_hyperblog
2022-11-01,246.0,gatsbyjs_gatsby
2022-11-01,658.0,gentoo_gentoo
2022-11-01,354.0,getsentry_sentry
2022-11-01,326.0,github_codeql
2022-11-01,456.0,github_docs
2022-11-01,389.0,gitpodio_gitpod
2022-11-01,645.0,gogitea_gitea
2022-11-01,627.0,godotengine_godot
2022-11-01,380.0,golang_go
2022-11-01,622.0,google_itcertautomationpractice
2022-11-01,973.0,googletest_signclav2proberepo
2022-11-01,301.0,GoogleChrome_developer.chrome.com
2022-11-01,553.0,gradle_gradle
2022-11-01,373.0,grafana_grafana
2022-11-01,352.0,grafana_loki
2022-11-01,454.0,gravitational_teleport
2022-11-01,296.0,grpc_grpc
2022-11-01,346.0,hashicorp_terraformprovideraws
2022-11-01,335.0,hashicorp_terraformproviderazurerm
2022-11-01,264.0,hashicorp_vault
2022-11-01,94.0,helium_denylist
2022-11-01,445.0,helixeditor_helix
2022-11-01,647.0,homeassistant_core
2022-11-01,279.0,homeassistant_frontend
2022-11-01,358.0,homeassistant_homeassistant.io
2022-11-01,158.0,Homebrew_homebrewcask
2022-11-01,930.0,Homebrew_homebrewcore
2022-11-01,299.0,huggingface_transformers
2022-11-01,274.0,idsb3t1_KEEPpipelinetestsresources
2022-11-01,212.0,influxdata_telegraf
2022-11-01,235.0,IntelRealSense_librealsense
2022-11-01,420.0,istio_istio
2022-11-01,10.0,JacksonKearl_testissues
2022-11-01,248.0,JetBrains_swot
2022-11-01,295.0,jitsi_jitsimeet
2022-11-01,403.0,jlord_patchwork
2022-11-01,365.0,joomla_joomlacms
2022-11-01,723.0,JuliaLang_julia
2022-11-01,571.0,JuliaRegistries_General
2022-11-01,271.0,Kaiserreich_Kaiserreich4
2022-11-01,118.0,keycloak_keycloak
2022-11-01,389.0,Koenkk_zigbee2mqtt
2022-11-01,439.0,kubernetes_kubernetes
2022-11-01,105.0,kubernetes_minikube
2022-11-01,482.0,kubernetes_testinfra
2022-11-01,595.0,kubernetes_website
2022-11-01,321.0,kubevirt_kubevirt
2022-11-01,363.0,laravel_framework
2022-11-01,605.0,leanprovercommunity_mathlib
2022-11-01,219.0,LeetCodeFeedback_LeetCodeFeedback
2022-11-01,254.0,lensapp_lens
2022-11-01,533.0,LightningAI_lightning
2022-11-01,386.0,llvm_llvmproject
2022-11-01,389.0,logseq_logseq
2022-11-01,462.0,macports_macportsports
2022-11-01,394.0,magento_magento2
2022-11-01,600.0,MarlinFirmware_Marlin
2022-11-01,511.0,mastodon_mastodon
2022-11-01,341.0,matplotlib_matplotlib
2022-11-01,297.0,matrixorg_synapse
2022-11-01,444.0,mattermost_mattermostwebapp
2022-11-01,534.0,mdn_content
2022-11-01,488.0,mdn_translatedcontent
2022-11-01,426.0,metabase_metabase
2022-11-01,83.0,MetaMask_ethphishingdetect
2022-11-01,368.0,MetaMask_metamaskextension
2022-11-01,247.0,metersphere_metersphere
2022-11-01,243.0,microsoft_azuredatastudio
2022-11-01,389.0,microsoft_fluentui
2022-11-01,374.0,microsoft_onnxruntime
2022-11-01,462.0,microsoft_playwright
2022-11-01,699.0,microsoft_PowerToys
2022-11-01,62.0,microsoft_terminal
2022-11-01,286.0,microsoft_TypeScript
2022-11-01,515.0,microsoft_vcpkg
2022-11-01,601.0,microsoft_vscode
2022-11-01,393.0,microsoft_vscodejupyter
2022-11-01,348.0,microsoft_wingetpkgs
2022-11-01,366.0,microsoft_WSL
2022-11-01,417.0,MicrosoftDocs_azuredocs
2022-11-01,265.0,MicrosoftDocs_microsoft365docs
2022-11-01,341.0,MicrosoftDocs_msteamsdocs
2022-11-01,286.0,microsoftgraph_microsoftgraphdocs
2022-11-01,318.0,mlflow_mlflow
2022-11-01,481.0,mozillamobile_fenix
2022-11-01,301.0,mrdoob_three.js
2022-11-01,389.0,mui_materialui
2022-11-01,231.0,mui_muix
2022-11-01,538.0,neovim_neovim
2022-11-01,331.0,newrelic_docswebsite
2022-11-01,299.0,nextcloud_desktop
2022-11-01,470.0,nextcloud_server
2022-11-01,892.0,NixOS_nixpkgs
2022-11-01,602.0,nodejs_node
2022-11-01,316.0,nrfconnect_sdknrf
2022-11-01,450.0,nrwl_nx
2022-11-01,388.0,nuxt_framework
2022-11-01,344.0,o3de_o3de
2022-11-01,298.0,obsproject_obsstudio
2022-11-01,434.0,odoo_odoo
2022-11-01,280.0,openmmlab_mmdetection
2022-11-01,246.0,opentelemetry_opentelemetrycollectorcontrib
2022-11-01,344.0,OpenAPITools_openapigenerator
2022-11-01,508.0,opencv_opencv
2022-11-01,433.0,openhab_openhabaddons
2022-11-01,578.0,openjdk_jdk
2022-11-01,431.0,openjournals_jossreviews
2022-11-01,335.0,openshift_openshiftdocs
2022-11-01,446.0,openshift_release
2022-11-01,487.0,openssl_openssl
2022-11-01,382.0,openvinotoolkit_openvino
2022-11-01,377.0,openwrt_openwrt
2022-11-01,619.0,oppia_oppia
2022-11-01,237.0,PaddlePaddle_Paddle
2022-11-01,181.0,PaddlePaddle_PaddleOCR
2022-11-01,391.0,pandasdev_pandas
2022-11-01,373.0,php_phpsrc
2022-11-01,354.0,pingcap_tidb
2022-11-01,378.0,PixelExperience_androidissues
2022-11-01,397.0,postmanlabs_postmanappsupport
2022-11-01,403.0,PowerShell_PowerShell
2022-11-01,456.0,ppy_osu
2022-11-01,317.0,PrestaShop_PrestaShop
2022-11-01,461.0,prisma_prisma
2022-11-01,352.0,projectchip_connectedhomeip
2022-11-01,469.0,prusa3d_PrusaSlicer
2022-11-01,658.0,python_cpython
2022-11-01,487.0,pytorch_pytorch
2022-11-01,574.0,qbittorrent_qBittorrent
2022-11-01,417.0,qgis_QGIS
2022-11-01,385.0,qmk_qmk_firmware
2022-11-01,407.0,quarkusio_quarkus
2022-11-01,583.0,rails_rails
2022-11-01,323.0,rancher_rancher
2022-11-01,315.0,rapid7_metasploitframework
2022-11-01,466.0,rayproject_ray
2022-11-01,431.0,raycast_extensions
2022-11-01,532.0,redis_redis
2022-11-01,261.0,Regalis11_Barotrauma
2022-11-01,451.0,remixrun_remix
2022-11-01,514.0,renovatebot_renovate
2022-11-01,110.0,RocketChat_Rocket.Chat
2022-11-01,288.0,RPCS3_rpcs3
2022-11-01,255.0,rstudio_rstudio
2022-11-01,210.0,rufflers_ruffle
2022-11-01,882.0,rustlang_rust
2022-11-01,347.0,scikitlearn_scikitlearn
2022-11-01,616.0,scipy_scipy
2022-11-01,56.0,sectionengineeringeducation_engineeringeducation
2022-11-01,444.0,SerenityOS_serenity
2022-11-01,72.0,ShadowMario_FNFPsychEngine
2022-11-01,504.0,SkyratSS13_Skyrattg
2022-11-01,408.0,solanalabs_solana
2022-11-01,254.0,solanalabs_tokenlist
2022-11-01,532.0,sourcegraph_sourcegraph
2022-11-01,382.0,spack_spack
2022-11-01,303.0,spyderide_spyder
2022-11-01,480.0,storybookjs_storybook
2022-11-01,331.0,strapi_strapi
2022-11-01,323.0,sveltejs_kit
2022-11-01,247.0,symfony_symfony
2022-11-01,384.0,systemd_systemd
2022-11-01,441.0,tachiyomiorg_tachiyomi
2022-11-01,321.0,tachiyomiorg_tachiyomiextensions
2022-11-01,369.0,tailscale_tailscale
2022-11-01,478.0,taosdata_TDengine
2022-11-01,587.0,TeamNewPipe_NewPipe
2022-11-01,426.0,tensorflow_tensorflow
2022-11-01,627.0,termux_termuxpackages
2022-11-01,375.0,tgstation_tgstation
2022-11-01,191.0,TPLab_tokens
2022-11-01,527.0,trinodb_trino
2022-11-01,534.0,trustwallet_assets
2022-11-01,521.0,typechallenges_typechallenges
2022-11-01,578.0,uBlockOrigin_uAssets
2022-11-01,91.0,Ultimaker_Cura
2022-11-01,520.0,ultralytics_yolov5
2022-11-01,880.0,unifyai_ivy
2022-11-01,542.0,ValveSoftware_Dota2Gameplay
2022-11-01,532.0,ValveSoftware_Proton
2022-11-01,371.0,vectordotdev_vector
2022-11-01,601.0,vercel_next.js
2022-11-01,600.0,vitejs_vite
2022-11-01,350.0,voidlinux_voidpackages
2022-11-01,388.0,webcompat_webbugs
2022-11-01,636.0,wjz304_Redpill_CustomBuild
2022-11-01,424.0,woocommerce_woocommerce
2022-11-01,500.0,WordPress_gutenberg
2022-11-01,524.0,xamarin_xamarinmacios
2022-11-01,370.0,xbmc_xbmc
2022-11-01,752.0,ytdlp_ytdlp
2022-11-01,404.0,yuzuemu_yuzu
2022-11-01,432.0,zephyrprojectrtos_zephyr
2022-11-01,262.0,zerotomastery_starthereguidelines
2022-11-01,666.0,ziglang_zig
2022-11-01,343.0,zulip_zulip
2022-12-01,460.0,AdguardTeam_AdguardFilters
2022-12-01,411.0,airbytehq_airbyte
2022-12-01,303.0,alibaba_nacos
2022-12-01,298.0,angular_angular
2022-12-01,136.0,angular_components
2022-12-01,363.0,ankidroid_AnkiAndroid
2022-12-01,267.0,ansible_ansible
2022-12-01,405.0,antdesign_antdesign
2022-12-01,623.0,apache_airflow
2022-12-01,280.0,apache_apisix
2022-12-01,459.0,apache_arrow
2022-12-01,340.0,apache_beam
2022-12-01,319.0,apache_dolphinscheduler
2022-12-01,426.0,apache_doris
2022-12-01,210.0,apache_flink
2022-12-01,424.0,apache_hudi
2022-12-01,430.0,apache_iceberg
2022-12-01,226.0,apache_pulsar
2022-12-01,275.0,apache_shardingsphere
2022-12-01,500.0,apache_spark
2022-12-01,367.0,apache_superset
2022-12-01,371.0,apache_tvm
2022-12-01,453.0,apple_swift
2022-12-01,443.0,appsmithorg_appsmith
2022-12-01,64.0,archwaynetwork_testnets
2022-12-01,258.0,ArduPilot_ardupilot
2022-12-01,343.0,argoproj_argocd
2022-12-01,648.0,AUTOMATIC1111_stablediffusionwebui
2022-12-01,417.0,Automattic_jetpack
2022-12-01,443.0,Automattic_wpcalypso
2022-12-01,231.0,aws_awscdk
2022-12-01,185.0,awsamplify_amplifycli
2022-12-01,186.0,azerothcore_azerothcorewotlk
2022-12-01,304.0,Azure_azurecli
2022-12-01,334.0,Azure_azurepowershell
2022-12-01,507.0,Azure_azurerestapispecs
2022-12-01,273.0,Azure_azuresdkforjava
2022-12-01,311.0,Azure_azuresdkforjs
2022-12-01,531.0,Azure_azuresdkfornet
2022-12-01,396.0,Azure_azuresdkforpython
2022-12-01,281.0,backstage_backstage
2022-12-01,242.0,bevyengine_bevy
2022-12-01,224.0,bioconda_biocondarecipes
2022-12-01,440.0,bitcoin_bitcoin
2022-12-01,394.0,bitnami_charts
2022-12-01,367.0,brave_bravebrowser
2022-12-01,393.0,brave_bravecore
2022-12-01,349.0,ccxt_ccxt
2022-12-01,514.0,ceph_ceph
2022-12-01,366.0,ChiaNetwork_chiablockchain
2022-12-01,429.0,cilium_cilium
2022-12-01,131.0,CleverRaven_CataclysmDDA
2022-12-01,443.0,ClickHouse_ClickHouse
2022-12-01,199.0,cloudflare_cloudflaredocs
2022-12-01,243.0,cmssw_cmssw
2022-12-01,217.0,cockroachdb_cockroach
2022-12-01,547.0,conanio_conancenterindex
2022-12-01,291.0,condaforge_stagedrecipes
2022-12-01,453.0,containers_podman
2022-12-01,469.0,coolsnowwolf_lede
2022-12-01,358.0,cypressio_cypress
2022-12-01,410.0,darktableorg_darktable
2022-12-01,367.0,DataDog_datadogagent
2022-12-01,388.0,dbeaver_dbeaver
2022-12-01,486.0,DefinitelyTyped_DefinitelyTyped
2022-12-01,305.0,demisto_content
2022-12-01,488.0,denoland_deno
2022-12-01,209.0,departmentofveteransaffairs_va.govteam
2022-12-01,343.0,desktop_desktop
2022-12-01,102.0,directus_directus
2022-12-01,166.0,docker_docs
2022-12-01,411.0,dotnet_aspnetcore
2022-12-01,163.0,dotnet_AspNetCore.Docs
2022-12-01,13.0,dotnet_docs
2022-12-01,355.0,dotnet_efcore
2022-12-01,258.0,dotnet_maui
2022-12-01,439.0,dotnet_roslyn
2022-12-01,584.0,dotnet_runtime
2022-12-01,78.0,education_GitHubGraduation2022
2022-12-01,441.0,elastic_elasticsearch
2022-12-01,386.0,elastic_kibana
2022-12-01,235.0,electron_electron
2022-12-01,410.0,elementplus_elementplus
2022-12-01,416.0,elementor_elementor
2022-12-01,295.0,envoyproxy_envoy
2022-12-01,464.0,espressif_espidf
2022-12-01,231.0,ethereum_ethereumorgwebsite
2022-12-01,351.0,Expensify_App
2022-12-01,493.0,expo_expo
2022-12-01,412.0,facebook_react
2022-12-01,572.0,facebook_reactnative
2022-12-01,50.0,filecoinproject_filecoinpluslargedatasets
2022-12-01,393.0,filescommunity_Files
2022-12-01,249.0,firebase_firebaseandroidsdk
2022-12-01,116.0,firebase_flutterfire
2022-12-01,147.0,firstcontributions_firstcontributions
2022-12-01,288.0,flathub_flathub
2022-12-01,419.0,flutter_engine
2022-12-01,536.0,flutter_flutter
2022-12-01,322.0,flutter_plugins
2022-12-01,373.0,flybywiresim_a32nx
2022-12-01,372.0,freddier_hyperblog
2022-12-01,190.0,gatsbyjs_gatsby
2022-12-01,530.0,gentoo_gentoo
2022-12-01,322.0,getsentry_sentry
2022-12-01,338.0,github_codeql
2022-12-01,431.0,github_docs
2022-12-01,402.0,gitpodio_gitpod
2022-12-01,648.0,gogitea_gitea
2022-12-01,668.0,godotengine_godot
2022-12-01,461.0,golang_go
2022-12-01,539.0,google_itcertautomationpractice
2022-12-01,1119.0,googletest_signclav2proberepo
2022-12-01,323.0,GoogleChrome_developer.chrome.com
2022-12-01,502.0,gradle_gradle
2022-12-01,407.0,grafana_grafana
2022-12-01,382.0,grafana_loki
2022-12-01,379.0,gravitational_teleport
2022-12-01,276.0,grpc_grpc
2022-12-01,186.0,hashicorp_terraformprovideraws
2022-12-01,239.0,hashicorp_terraformproviderazurerm
2022-12-01,243.0,hashicorp_vault
2022-12-01,104.0,helium_denylist
2022-12-01,334.0,helixeditor_helix
2022-12-01,742.0,homeassistant_core
2022-12-01,345.0,homeassistant_frontend
2022-12-01,367.0,homeassistant_homeassistant.io
2022-12-01,179.0,Homebrew_homebrewcask
2022-12-01,599.0,Homebrew_homebrewcore
2022-12-01,384.0,huggingface_transformers
2022-12-01,117.0,idsb3t1_KEEPpipelinetestsresources
2022-12-01,190.0,influxdata_telegraf
2022-12-01,185.0,IntelRealSense_librealsense
2022-12-01,518.0,istio_istio
2022-12-01,30.0,JacksonKearl_testissues
2022-12-01,216.0,JetBrains_swot
2022-12-01,196.0,jitsi_jitsimeet
2022-12-01,323.0,jlord_patchwork
2022-12-01,363.0,joomla_joomlacms
2022-12-01,662.0,JuliaLang_julia
2022-12-01,613.0,JuliaRegistries_General
2022-12-01,247.0,Kaiserreich_Kaiserreich4
2022-12-01,303.0,keycloak_keycloak
2022-12-01,441.0,Koenkk_zigbee2mqtt
2022-12-01,352.0,kubernetes_kubernetes
2022-12-01,242.0,kubernetes_minikube
2022-12-01,445.0,kubernetes_testinfra
2022-12-01,533.0,kubernetes_website
2022-12-01,328.0,kubevirt_kubevirt
2022-12-01,370.0,laravel_framework
2022-12-01,534.0,leanprovercommunity_mathlib
2022-12-01,81.0,LeetCodeFeedback_LeetCodeFeedback
2022-12-01,209.0,lensapp_lens
2022-12-01,505.0,LightningAI_lightning
2022-12-01,709.0,llvm_llvmproject
2022-12-01,383.0,logseq_logseq
2022-12-01,430.0,macports_macportsports
2022-12-01,309.0,magento_magento2
2022-12-01,403.0,MarlinFirmware_Marlin
2022-12-01,194.0,mastodon_mastodon
2022-12-01,496.0,matplotlib_matplotlib
2022-12-01,220.0,matrixorg_synapse
2022-12-01,367.0,mattermost_mattermostwebapp
2022-12-01,340.0,mdn_content
2022-12-01,435.0,mdn_translatedcontent
2022-12-01,401.0,metabase_metabase
2022-12-01,259.0,MetaMask_ethphishingdetect
2022-12-01,314.0,MetaMask_metamaskextension
2022-12-01,289.0,metersphere_metersphere
2022-12-01,215.0,microsoft_azuredatastudio
2022-12-01,421.0,microsoft_fluentui
2022-12-01,445.0,microsoft_onnxruntime
2022-12-01,564.0,microsoft_playwright
2022-12-01,246.0,microsoft_PowerToys
2022-12-01,261.0,microsoft_terminal
2022-12-01,440.0,microsoft_TypeScript
2022-12-01,480.0,microsoft_vcpkg
2022-12-01,417.0,microsoft_vscode
2022-12-01,198.0,microsoft_vscodejupyter
2022-12-01,529.0,microsoft_wingetpkgs
2022-12-01,177.0,microsoft_WSL
2022-12-01,355.0,MicrosoftDocs_azuredocs
2022-12-01,176.0,MicrosoftDocs_microsoft365docs
2022-12-01,345.0,MicrosoftDocs_msteamsdocs
2022-12-01,358.0,microsoftgraph_microsoftgraphdocs
2022-12-01,360.0,mlflow_mlflow
2022-12-01,146.0,mozillamobile_fenix
2022-12-01,465.0,mrdoob_three.js
2022-12-01,243.0,mui_materialui
2022-12-01,242.0,mui_muix
2022-12-01,620.0,neovim_neovim
2022-12-01,303.0,newrelic_docswebsite
2022-12-01,250.0,nextcloud_desktop
2022-12-01,305.0,nextcloud_server
2022-12-01,758.0,NixOS_nixpkgs
2022-12-01,615.0,nodejs_node
2022-12-01,318.0,nrfconnect_sdknrf
2022-12-01,405.0,nrwl_nx
2022-12-01,340.0,nuxt_framework
2022-12-01,323.0,o3de_o3de
2022-12-01,457.0,obsproject_obsstudio
2022-12-01,489.0,odoo_odoo
2022-12-01,184.0,openmmlab_mmdetection
2022-12-01,73.0,opentelemetry_opentelemetrycollectorcontrib
2022-12-01,310.0,OpenAPITools_openapigenerator
2022-12-01,479.0,opencv_opencv
2022-12-01,488.0,openhab_openhabaddons
2022-12-01,551.0,openjdk_jdk
2022-12-01,267.0,openjournals_jossreviews
2022-12-01,316.0,openshift_openshiftdocs
